time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-01-19T16:17:44.720Z,26.6862,-111.0785,10,6.3,mww,,109,1.214,1.45,us,us2000cl83,2018-02-26T16:51:47.838Z,"78km NNE of Loreto, Mexico",earthquake,5.7,1.8,0.035,79,reviewed,us,us
2018-03-19T23:36:41.530Z,31.0899,-114.2695,10,4.8,mwr,,112,0.501,0.88,us,us1000d760,2018-04-02T02:57:51.909Z,"57km E of San Felipe, Mexico",earthquake,4.3,1.7,0.037,72,reviewed,us,us
2018-03-23T03:09:39.100Z,40.4278333,-124.5108333,25.19,4.66,mw,31,247,0.1406,0.15,nc,nc72988926,2018-03-28T10:41:33.118Z,"22km WNW of Petrolia, CA",earthquake,0.49,0.5,,4,reviewed,nc,nc
2018-01-19T16:48:28.010Z,26.6067,-111.1312,10,4.5,mb,,146,1.218,1.47,us,us2000cl8x,2018-02-18T18:21:36.040Z,"68km NNE of Loreto, Mexico",earthquake,7.4,1.9,0.058,87,reviewed,us,us
2018-01-20T13:48:54.420Z,26.6362,-111.0263,10,4.5,mb,,141,1.28,1.42,us,us2000clsy,2018-02-19T14:13:53.040Z,"75km NNE of Loreto, Mexico",earthquake,5.2,1.9,0.088,38,reviewed,us,us
2018-01-21T17:04:12.580Z,30.2302,-114.2468,10,4.5,mb,,197,0.958,1.25,us,us2000cm5c,2018-03-09T20:40:46.040Z,"103km SE of San Felipe, Mexico",earthquake,7,1.9,0.058,89,reviewed,us,us
2018-03-09T06:01:28.350Z,40.2918333,-124.5423333,15.09,4.48,mw,26,253,0.1975,0.13,nc,nc72981481,2018-03-23T12:26:38.040Z,"22km W of Petrolia, CA",earthquake,1.17,0.39,,4,reviewed,nc,nc
2018-03-22T16:24:49.560Z,40.7513333,-124.3891667,24.52,4.42,mw,34,197,0.1522,0.11,nc,nc72988726,2018-04-04T23:28:29.156Z,"17km W of Humboldt Hill, CA",earthquake,0.47,0.6,,3,reviewed,nc,nc
2018-01-26T03:32:08.570Z,42.5327,-111.3893,10,4.4,mwr,,41,0.057,0.73,us,us2000cpkg,2018-02-26T00:29:46.341Z,"22km SE of Soda Springs, Idaho",earthquake,3.3,2,0.034,82,reviewed,us,us
2018-01-26T19:54:18.110Z,26.7086,-111.0119,14.69,4.4,mb,,133,1.254,1.16,us,us2000cq0x,2018-03-01T20:58:53.040Z,"83km NNE of Loreto, Mexico",earthquake,3.2,5,0.07,58,reviewed,us,us
2018-01-04T10:39:37.730Z,37.8551667,-122.2568333,12.31,4.38,mw,289,13,0.004662,0.18,nc,nc72948801,2018-03-28T02:46:32.729Z,"2km SE of Berkeley, CA",earthquake,0.11,0.2,,7,reviewed,nc,nc
2018-02-26T04:44:54.500Z,26.1169,-92.1408,10,4.3,mb,,90,4.707,0.85,us,us2000d7y1,2018-03-14T23:01:37.580Z,"Gulf of Mexico",earthquake,5.7,1.9,0.072,55,reviewed,us,us
2018-01-18T05:55:11.950Z,38.785,-122.7433333,1.81,4.22,mw,72,41,0.005457,0.08,nc,nc72955520,2018-02-26T15:50:06.885Z,"1km NE of The Geysers, CA",earthquake,0.11,0.19,,4,reviewed,nc,nc
2018-03-04T23:17:17.400Z,36.478,-97.7411,8.103,4.2,mwr,,104,,0.4,us,us2000dc7w,2018-03-18T03:19:58.167Z,"15km NE of Enid, Oklahoma",earthquake,1.5,8.4,0.043,51,reviewed,tul,us
2018-03-05T03:40:59.200Z,36.4833,-97.7491,8.229,4.2,mwr,,104,,0.82,us,us2000dca2,2018-03-25T19:07:38.755Z,"15km NE of Enid, Oklahoma",earthquake,1.9,5.7,0.039,63,reviewed,tul,us
2018-03-19T23:56:10.690Z,31.0371,-114.233,10,4,mb,,146,0.53,0.93,us,us1000d76f,2018-03-31T03:38:25.040Z,"60km E of San Felipe, Mexico",earthquake,5.4,2,0.085,37,reviewed,us,us
2018-01-25T10:09:56.810Z,33.741,-117.4911667,11.15,3.97,mw,198,22,0.02263,0.25,ci,ci38092312,2018-04-02T03:27:33.394Z,"12km NE of Trabuco Canyon, CA",earthquake,0.11,0.22,,6,reviewed,ci,ci
2018-01-07T19:30:21.330Z,31.616,-115.8161667,13.98,3.91,ml,19,118,0.2256,0.1,ci,ci37848759,2018-03-23T23:16:54.040Z,"72km E of Maneadero, B.C., MX",earthquake,0.19,0.38,0.179,270,reviewed,ci,ci
2018-01-03T08:36:25.940Z,46.2556667,-122.0563333,10.23,3.87,ml,50,124,0.05684,0.14,uw,uw61362346,2018-03-23T23:16:49.040Z,"37km SSE of Morton, Washington",earthquake,0.24,0.42,0.156,25,reviewed,uw,uw
2018-03-06T19:46:12.700Z,36.9111,-98.328,7.743,3.8,mwr,,95,,2.02,us,us2000dd9j,2018-03-22T23:09:52.438Z,"17km N of Cherokee, Oklahoma",earthquake,2.2,4.4,0.068,21,reviewed,tul,us
2018-01-07T01:31:11.150Z,34.42,-120.0015,2.26,3.78,mw,46,74,0.1315,0.24,ci,ci37848263,2018-03-23T23:16:53.040Z,"13km W of Isla Vista, CA",earthquake,0.25,0.83,,4,reviewed,ci,ci
2018-01-14T19:56:11.650Z,34.8168333,-116.0733333,3.75,3.71,mw,81,39,0.1483,0.18,ci,ci38087400,2018-04-03T01:40:31.040Z,"13km NE of Ludlow, CA",earthquake,0.11,0.54,,4,reviewed,ci,ci
2018-02-05T08:20:51.700Z,36.0325,-97.906,6.411,3.7,mwr,,27,,0.28,us,us1000cfxn,2018-03-08T09:16:02.646Z,"8km S of Hennessey, Oklahoma",earthquake,1.2,5.3,0.047,43,reviewed,tul,us
2018-02-16T13:21:09.000Z,36.5336,-98.9685,6.904,3.7,mwr,,148,,0.44,us,us2000d36z,2018-03-24T05:28:18.017Z,"23km ENE of Mooreland, Oklahoma",earthquake,2.2,3.1,,17,reviewed,tul,slm
2018-03-01T05:10:47.800Z,35.6888,-97.3051,5.248,3.7,ml,,38,,0.26,us,us2000d9jj,2018-03-30T08:01:32.748Z,"10km WNW of Luther, Oklahoma",earthquake,0.8,2.2,,,reviewed,tul,tul
2018-03-07T18:05:00.420Z,35.4871667,-120.0265,7.99,3.69,mw,52,34,0.1744,0.27,ci,ci37889959,2018-03-12T17:22:38.294Z,"15km N of Simmler, CA",earthquake,0.28,1.52,,6,reviewed,ci,ci
2018-02-26T18:44:41.990Z,33.4825,-116.5036667,12.59,3.66,ml,141,18,0.07686,0.2,ci,ci38116288,2018-03-28T20:31:07.040Z,"18km ESE of Anza, CA",earthquake,0.11,0.21,0.13,305,reviewed,ci,ci
2018-01-16T16:57:54.810Z,36.1631667,-89.686,9.42,3.64,mw,73,36,0.04498,0.13,nm,nm60186242,2018-02-25T15:07:45.266Z,"4km SW of Caruthersville, Missouri",earthquake,0.13,0.38,,9,reviewed,nm,nm
2018-02-28T14:11:47.490Z,37.6701667,-112.5306667,11.44,3.64,ml,30,51,0.2855,0.22,uu,uu60272922,2018-03-15T09:24:05.040Z,"18km SSW of Panguitch, Utah",earthquake,0.4,0.98,0.115,19,reviewed,uu,uu
2018-01-06T15:37:17.770Z,28.8497,-98.119,5,3.6,mb_lg,,82,0.272,1.07,us,us1000c1fk,2018-03-23T23:16:52.040Z,"21km W of Karnes City, Texas",earthquake,4.1,2,0.068,56,reviewed,us,us
2018-01-07T19:29:41.270Z,46.8422,-112.7436,8.86,3.6,ml,,71,0.128,0.76,us,us1000c1sq,2018-03-23T23:16:54.040Z,"13km SSW of Lincoln, Montana",earthquake,3,8.1,0.045,64,reviewed,us,us
2018-01-13T01:04:08.100Z,35.6711,-97.4005,6.396,3.6,ml,,24,,0.51,us,us2000cj69,2018-04-03T01:40:28.040Z,"7km ENE of Edmond, Oklahoma",earthquake,1.9,7.6,,,reviewed,tul,tul
2018-01-22T10:45:33.300Z,36.153,-97.661,6.647,3.6,ml,,31,,0.18,us,us2000cmec,2018-02-27T12:08:57.149Z,"21km ENE of Hennessey, Oklahoma",earthquake,1,5.1,,,reviewed,tul,tul
2018-01-24T06:02:33.030Z,36.9373333,-121.661,7.1,3.6,mw,137,47,0.006471,0.13,nc,nc72957816,2018-03-31T15:36:17.546Z,"6km NNW of Aromas, CA",earthquake,0.11,0.2,,6,reviewed,nc,nc
2018-02-24T11:55:45.300Z,36.913,-97.6509,7.686,3.6,ml,,48,,0.16,us,us2000d7dc,2018-03-04T13:01:14.514Z,"13km SSW of Caldwell, Kansas",earthquake,1.1,1.3,,,reviewed,tul,tul
2018-03-09T06:16:45.500Z,36.4509,-98.7673,7.245,3.6,ml,,76,,0.39,us,us1000d20h,2018-03-23T12:28:18.086Z,"32km NW of Fairview, Oklahoma",earthquake,2.6,7.1,,,reviewed,tul,tul
2018-01-13T06:26:58.400Z,33.1141667,-116.0738333,11.53,3.59,ml,134,33,0.08913,0.23,ci,ci38086512,2018-04-03T01:40:29.040Z,"6km ESE of Ocotillo Wells, CA",earthquake,0.13,0.38,0.122,299,reviewed,ci,ci
2018-02-20T10:22:30.000Z,31.7986667,-116.1098333,10.68,3.56,ml,19,134,0.2474,0.24,ci,ci38112440,2018-03-28T12:30:32.632Z,"44km ENE of Maneadero, B.C., MX",earthquake,0.41,1.61,0.128,229,reviewed,ci,ci
2018-03-11T12:45:22.130Z,33.1778333,-116.0291667,8.9,3.56,ml,99,27,0.1083,0.2,ci,ci37892055,2018-03-23T06:07:05.040Z,"10km ENE of Ocotillo Wells, CA",earthquake,0.12,0.52,0.121,315,reviewed,ci,ci
2018-02-11T09:02:30.140Z,33.6528333,-117.3418333,3.71,3.52,ml,189,30,0.02461,0.24,ci,ci38106152,2018-02-28T14:31:29.902Z,"2km N of Lakeland Village, CA",earthquake,0.11,0.35,0.145,341,reviewed,ci,ci
2018-02-23T20:19:39.660Z,37.8263333,-121.9845,6.16,3.51,mw,137,25,0.01812,0.18,nc,nc72974766,2018-03-20T14:43:21.040Z,"2km ENE of Danville, CA",earthquake,0.12,0.16,,3,reviewed,nc,nc
2018-02-24T21:02:19.160Z,37.338,-117.907,6.1,3.51,ml,54,92,0.2976,0.11,nc,nc72975536,2018-03-14T02:48:32.040Z,"8km ESE of Deep Springs, CA",earthquake,0.35,0.9,0.244,38,reviewed,nc,nc
2018-01-02T17:43:49.200Z,36.1523,-97.6696,4.492,3.5,ml,,21,,0.22,us,us1000bz2k,2018-03-23T23:16:48.040Z,"21km ENE of Hennessey, Oklahoma",earthquake,1.1,5.1,,,reviewed,tul,tul
2018-02-01T13:31:44.420Z,43.1373,-110.8479,5,3.5,ml,,82,0.225,0.5,us,us1000cdp2,2018-03-09T22:01:18.780Z,"16km SSW of Hoback, Wyoming",earthquake,1.1,1.9,0.039,85,reviewed,us,us
2018-02-11T11:40:26.200Z,36.033,-97.9069,5.911,3.5,ml,,20,,0.15,us,us2000d0is,2018-02-23T09:25:15.090Z,"8km S of Hennessey, Oklahoma",earthquake,1,4.6,,,reviewed,tul,tul
2018-02-25T06:51:17.660Z,37.2387,-104.821,5,3.5,mwr,,63,0.12,0.69,us,us2000d7lc,2018-03-29T08:02:53.566Z,"29km WNW of Trinidad, Colorado",earthquake,2.8,1.6,0.056,31,reviewed,us,us
2018-01-08T22:38:51.970Z,38.4521667,-112.4795,11.84,3.49,ml,29,42,0.1591,0.2,uu,uu60264557,2018-04-03T01:40:23.040Z,"24km NE of Beaver, Utah",earthquake,0.34,0.63,0.136,22,reviewed,uu,uu
2018-02-05T06:43:15.080Z,36.041,-119.7465,22.46,3.48,mw,57,70,0.295,0.12,nc,nc72964596,2018-03-12T14:34:14.713Z,"18km WSW of Corcoran, CA",earthquake,0.3,0.45,,3,reviewed,nc,nc
2018-04-03T20:26:38.720Z,38.417,-111.6611667,8.07,3.45,ml,30,72,0.3618,0.24,uu,uu60276212,2018-04-04T19:43:38.115Z,"2km NW of Loa, Utah",earthquake,0.44,1.17,0.091,21,reviewed,uu,uu
2018-01-16T21:40:33.600Z,31.2328333,-115.6746667,12.1,3.44,ml,5,203,0.1837,0.1,ci,ci38088560,2018-01-16T23:16:00.116Z,"100km ESE of Maneadero, B.C., MX",earthquake,1.1,0.4,0.161,146,reviewed,ci,ci
2018-03-11T18:09:08.410Z,36.9436667,-121.441,2.84,3.42,ml,108,60,0.04949,0.09,nc,nc72982551,2018-03-18T00:00:34.987Z,"11km NNW of Hollister, CA",earthquake,0.09,0.31,0.124,47,reviewed,nc,nc
2018-01-23T21:00:55.290Z,36.4753333,-121.0278333,7.36,3.41,mw,87,93,0.05103,0.1,nc,nc72957626,2018-02-15T02:10:42.604Z,"12km ESE of Pinnacles, CA",earthquake,0.14,0.23,,5,reviewed,nc,nc
2018-01-03T04:00:29.800Z,36.1603,-98.377,5.667,3.4,ml,,26,,0.84,us,us1000bz81,2018-03-23T23:16:49.040Z,"7km NW of Okeene, Oklahoma",earthquake,1.3,6.5,,,reviewed,tul,tul
2018-01-04T15:42:27.560Z,46.9007,-70.7725,18,3.4,mb_lg,,,,0.79,us,us1000c0wi,2018-03-23T23:16:50.040Z,"18km WSW of Montmagny, Canada",earthquake,5,7.7,,,reviewed,ott,ott
2018-01-04T20:14:35.210Z,43.5945,-105.2256,0,3.4,ml,,119,1.008,0.64,us,us2000cksm,2018-03-23T23:16:51.040Z,"26km SE of Wright, Wyoming",mining explosion,3.9,1.7,0.048,86,reviewed,us,us
2018-02-04T13:27:44.311Z,40.0035,-117.1986,9.4,3.4,ml,50,89.94,0.428,0.183,nn,nn00620603,2018-03-11T13:18:48.994Z,"57km N of Austin, Nevada",earthquake,,1.3,0.37,33,reviewed,nn,nn
2018-02-16T07:16:06.300Z,36.5355,-98.9648,6.753,3.4,ml,,187,,0.37,us,us2000d32t,2018-03-07T12:52:26.200Z,"24km ENE of Mooreland, Oklahoma",earthquake,3.3,7.9,,,reviewed,tul,tul
2018-02-21T00:18:36.900Z,36.1239,-97.8153,7.394,3.4,ml,,52,,0.23,us,us2000d5n0,2018-03-01T05:24:08.970Z,"7km ENE of Hennessey, Oklahoma",earthquake,1.1,5.3,,,reviewed,tul,tul
2018-03-08T10:48:21.520Z,38.0237,-97.979,5,3.4,mb_lg,,100,0.7,0.25,us,us1000d1e5,2018-03-18T03:22:44.672Z,"3km W of South Hutchinson, Kansas",earthquake,1.2,1.9,0.042,148,reviewed,us,us
2018-03-20T23:24:56.500Z,36.4534,-98.7699,8.229,3.4,ml,,48,,0.65,us,us1000d6y7,2018-03-23T01:28:39.860Z,"33km NW of Fairview, Oklahoma",earthquake,1.7,6,,,reviewed,tul,tul
2018-02-23T20:19:24.790Z,37.8285,-121.9818333,5.98,3.39,mw,103,40,0.02094,0.16,nc,nc72974771,2018-04-03T14:00:36.040Z,"2km ENE of Danville, CA",earthquake,0.14,0.18,,3,reviewed,nc,nc
2018-03-01T10:00:17.900Z,36.679,-121.2756667,5.01,3.39,ml,61,93,0.07489,0.08,nc,nc72977826,2018-04-03T12:58:34.040Z,"13km SSE of Tres Pinos, CA",earthquake,0.13,0.6,0.183,37,reviewed,nc,nc
2018-04-02T02:53:54.670Z,33.4925,-116.8045,2.91,3.37,mw,158,27,0.09185,0.24,ci,ci37904927,2018-04-04T05:46:38.487Z,"8km NE of Aguanga, CA",earthquake,0.1,0.46,,4,reviewed,ci,ci
2018-02-11T08:28:29.950Z,40.2895,-121.1991667,13.36,3.36,mw,26,86,0.2858,0.17,nc,nc72967671,2018-03-29T05:37:19.040Z,"3km SE of Chester, CA",earthquake,0.43,2.28,,4,reviewed,nc,nc
2018-02-15T01:47:35.580Z,34.0448333,-117.14,13.38,3.34,ml,155,20,0.02474,0.19,ci,ci38109080,2018-04-04T20:53:29.040Z,"3km S of Mentone, CA",earthquake,0.11,0.25,0.132,305,reviewed,ci,ci
2018-02-15T11:35:24.050Z,36.1803333,-117.851,1.9,3.31,ml,33,53,0.0627,0.14,ci,ci38109320,2018-03-20T09:39:43.040Z,"17km NNE of Coso Junction, CA",earthquake,0.14,0.28,0.142,274,reviewed,ci,ci
2018-02-23T13:28:40.520Z,37.8256667,-121.9793333,6.93,3.31,mw,148,34,0.01943,0.2,nc,nc72974586,2018-04-03T05:38:08.040Z,"2km ENE of Danville, CA",earthquake,0.12,0.17,,4,reviewed,nc,nc
2018-03-06T12:38:16.730Z,37.0016667,-121.4613333,8.23,3.31,mw,127,42,0.03008,0.1,nc,nc72979736,2018-03-10T00:20:01.908Z,"10km E of Gilroy, CA",earthquake,0.09,0.24,,4,reviewed,nc,nc
2018-01-03T23:04:45.170Z,43.7066,-105.3211,0,3.3,ml,,54,1.017,0.84,us,us1000bzqe,2018-03-23T23:16:50.040Z,"Wyoming",mining explosion,6.3,1.3,0.059,54,reviewed,us,us
2018-01-26T05:40:25.640Z,42.5405,-111.3951,10,3.3,ml,,58,0.066,0.43,us,us2000cpmq,2018-02-09T09:43:42.477Z,"21km SE of Soda Springs, Idaho",earthquake,1.9,1.9,0.055,44,reviewed,us,us
2018-02-24T21:06:51.300Z,36.4519,-98.771,8.133,3.3,ml,,76,,0.71,us,us2000d7hi,2018-03-13T22:19:51.541Z,"33km NW of Fairview, Oklahoma",earthquake,1.5,8,,,reviewed,tul,tul
2018-03-15T17:47:02.870Z,31.1427,-103.2808,5,3.3,ml,,72,0.225,0.82,us,us1000d4us,2018-03-15T21:04:53.783Z,"37km SSE of Pecos, Texas",earthquake,4.3,2,0.057,48,reviewed,us,us
2018-04-04T18:17:12.580Z,36.4635,-96.8661,3.43,3.3,mb_lg,,41,0.078,0.31,us,us1000de9d,2018-04-04T18:45:08.172Z,"15km NNW of Pawnee, Oklahoma",earthquake,0.9,2.9,0.046,125,reviewed,us,us
2018-04-05T00:23:15.030Z,32.6209984,-115.7454987,10.2,3.24,ml,73,109,0.03253,0.33,ci,ci37907887,2018-04-05T00:34:34.170Z,"16km WNW of Progreso, B.C., MX",earthquake,0.36,0.68,0.382,18,reviewed,ci,ci
2018-02-10T01:39:01.340Z,38.808,-122.8175,3.21,3.23,ml,76,29,0.009165,0.07,nc,nc72966896,2018-03-02T03:43:01.040Z,"6km WNW of The Geysers, CA",earthquake,0.14,0.2,0.139,51,reviewed,nc,nc
2018-03-08T08:08:29.440Z,35.5585,-120.8688333,7.38,3.22,ml,75,119,0.07731,0.06,nc,nc72980896,2018-03-22T11:55:52.040Z,"13km N of Cayucos, CA",earthquake,0.16,0.62,0.107,24,reviewed,nc,nc
2018-01-09T19:02:35.990Z,43.7828,-105.3588,0,3.2,ml,,35,1.013,0.57,us,us1000c2pq,2018-04-03T01:40:24.040Z,"Wyoming",mining explosion,6.2,1.7,0.047,84,reviewed,us,us
2018-02-04T09:39:36.400Z,34.6722,-97.4959,4.425,3.2,ml,,51,,0.52,us,us1000cflq,2018-02-17T08:39:09.530Z,"18km SSW of Maysville, Oklahoma",earthquake,1.9,5.3,,,reviewed,tul,tul
2018-02-05T08:25:39.400Z,36.0355,-97.9032,6.871,3.2,mwr,,24,,0.28,us,us1000cg26,2018-03-08T09:24:33.040Z,"8km S of Hennessey, Oklahoma",earthquake,1.3,1.2,0.038,66,reviewed,tul,us
2018-02-07T16:12:55.000Z,36.0403,-97.8983,3.648,3.2,ml,,24,,0.43,us,us1000cib0,2018-03-04T23:39:14.741Z,"7km S of Hennessey, Oklahoma",earthquake,1.2,5.2,,,reviewed,tul,tul
2018-02-13T03:34:37.000Z,36.0361,-97.9017,4.599,3.2,ml,,18,,0.44,us,us2000d1ad,2018-03-19T23:15:50.040Z,"8km S of Hennessey, Oklahoma",earthquake,1.4,7.7,,,reviewed,tul,tul
2018-02-16T23:08:35.200Z,35.6892,-97.3031,5.568,3.2,ml,,44,,0.31,us,us2000d3jx,2018-03-05T06:17:49.010Z,"10km WNW of Luther, Oklahoma",earthquake,1.3,2.9,,,reviewed,tul,tul
2018-02-18T04:44:48.600Z,35.7914,-98.5748,2.281,3.2,ml,,101,,0.54,us,us2000d426,2018-03-24T14:13:39.040Z,"15km WSW of Watonga, Oklahoma",earthquake,1.6,4.5,,,reviewed,tul,tul
2018-02-23T06:54:29.701Z,38.0274,-115.2493,14.3,3.2,ml,21,48.81,0.549,0.1396,nn,nn00622844,2018-03-11T12:34:25.040Z,"70km W of Pioche, Nevada",earthquake,,2.1,0.39,30,reviewed,nn,nn
2018-03-22T13:21:33.690Z,38.4205,-111.657,16.85,3.15,ml,23,72,0.3613,0.19,uu,uu60274927,2018-03-23T19:22:21.981Z,"2km NNW of Loa, Utah",earthquake,0.35,0.8,0.078,18,reviewed,uu,uu
2018-01-11T00:15:13.680Z,36.1563333,-120.2298333,11.36,3.14,ml,62,132,0.1361,0.08,nc,nc72952250,2018-04-03T01:40:25.040Z,"12km E of Coalinga, CA",earthquake,0.19,0.53,0.145,19,reviewed,nc,nc
2018-01-27T12:47:56.290Z,33.7411667,-117.4896667,10.55,3.14,ml,192,23,0.02185,0.25,ci,ci38093472,2018-02-23T13:38:33.292Z,"13km NE of Trabuco Canyon, CA",earthquake,0.11,0.24,0.141,326,reviewed,ci,ci
2018-01-31T03:34:32.440Z,36.2355,-120.3733333,13.95,3.14,ml,93,32,0.1001,0.1,nc,nc72961611,2018-03-30T20:28:34.754Z,"11km N of Coalinga, CA",earthquake,0.15,0.37,0.191,23,reviewed,nc,nc
2018-02-18T15:29:16.260Z,44.7446667,-110.9973333,9.83,3.12,ml,28,63,0.01595,0.19,uu,uu60269997,2018-02-21T02:21:59.478Z,"12km NE of West Yellowstone, Montana",earthquake,0.36,0.63,0.096,5,reviewed,uu,uu
2018-02-18T05:37:46.530Z,44.746,-110.9903333,9.89,3.11,md,32,67,0.01746,0.19,uu,uu60269347,2018-03-14T11:34:45.040Z,"12km NE of West Yellowstone, Montana",earthquake,0.33,0.53,0.364,14,reviewed,uu,uu
2018-01-02T13:42:52.000Z,31.2227,-103.5728,5,3.1,ml,,50,0.147,0.42,us,us1000bz0l,2018-03-23T23:16:48.040Z,"23km SSW of Pecos, Texas",earthquake,0.9,1.9,0.07,64,reviewed,us,us
2018-01-07T08:56:56.380Z,28.8912,-98.2041,5,3.1,mb_lg,,74,0.282,0.43,us,us1000c1ny,2018-03-23T23:16:53.040Z,"23km SSW of Poth, Texas",earthquake,2.3,2,0.074,47,reviewed,us,us
2018-01-07T10:55:39.550Z,35.1145,-95.8344,5,3.1,ml,,224,0.795,0.57,us,us1000c1qh,2018-03-23T23:16:53.040Z,"20km NNW of McAlester, Oklahoma",earthquake,2.6,1.7,0.085,18,reviewed,us,us
2018-01-11T17:43:41.500Z,45.0318,-106.7646,0,3.1,ml,,101,1.699,0.86,us,us2000cie6,2018-04-03T01:40:26.040Z,"eastern Montana",mining explosion,4.7,1.8,0.053,46,reviewed,us,us
2018-01-12T08:41:40.200Z,36.876,-97.442,7.578,3.1,ml,,70,,0.21,us,us2000cisg,2018-04-03T01:40:27.040Z,"16km WNW of Blackwell, Oklahoma",earthquake,1.1,2.1,,,reviewed,tul,tul
2018-01-16T05:03:11.900Z,36.1229,-97.8083,5,3.1,ml,,26,,0.13,us,us2000cjuq,2018-02-21T13:41:12.040Z,"8km E of Hennessey, Oklahoma",earthquake,1.1,4.8,,,reviewed,tul,tul
2018-01-26T03:35:53.700Z,42.5618,-111.4591,10,3.1,ml,,53,0.107,0.76,us,us2000cpty,2018-03-01T04:15:27.040Z,"15km SE of Soda Springs, Idaho",earthquake,1.7,2,0.047,60,reviewed,us,us
2018-01-30T19:39:05.160Z,36.9133333,-117.4233333,1.47,3.1,ml,24,106,0.09442,0.16,ci,ci38095368,2018-02-28T22:51:28.040Z,"42km NW of Stovepipe Wells, CA",earthquake,0.18,0.47,0.178,155,reviewed,ci,ci
2018-02-07T11:11:47.550Z,37.2033,-97.816,5.65,3.1,ml,,92,0.051,0.18,us,us1000ci6k,2018-03-08T12:26:23.107Z,"19km ENE of Anthony, Kansas",earthquake,1.1,1.9,0.119,19,reviewed,ismp,ismp
2018-02-12T14:24:49.900Z,29.0077,-97.9173,5,3.1,mb_lg,,118,0.179,0.56,us,us2000d0xm,2018-03-21T14:20:22.040Z,"13km N of Karnes City, Texas",earthquake,2.4,2,0.065,62,reviewed,us,us
2018-02-16T15:53:06.900Z,36.9554,-99.3476,2.882,3.1,ml,,195,,0.45,us,us2000d38m,2018-03-18T14:55:05.321Z,"28km ENE of Buffalo, Oklahoma",earthquake,2.3,6.7,,,reviewed,tul,tul
2018-02-22T09:54:50.400Z,36.2298,-97.3408,8.201,3.1,ml,,25,,0.54,us,us2000d6be,2018-03-29T06:06:54.040Z,"8km SW of Perry, Oklahoma",earthquake,2.8,7.7,,,reviewed,tul,tul
2018-03-01T20:26:59.230Z,38.0424,-97.9871,5,3.1,mb_lg,,101,0.684,0.34,us,us2000d9wn,2018-03-30T20:59:16.316Z,"4km WNW of South Hutchinson, Kansas",earthquake,1.8,1.9,0.047,116,reviewed,us,us
2018-03-09T20:32:47.300Z,36.4891,-97.7531,5.715,3.1,ml,,35,,0.17,us,us1000d2gn,2018-03-15T05:08:59.559Z,"15km NE of Enid, Oklahoma",earthquake,1.1,2.9,,,reviewed,tul,tul
2018-01-01T01:35:34.240Z,34.0316667,-117.593,4.08,3.09,ml,173,15,0.07663,0.22,ci,ci37844303,2018-03-23T23:16:47.040Z,"4km SE of Ontario, CA",earthquake,0.09,0.34,0.175,330,reviewed,ci,ci
2018-01-01T04:18:57.330Z,31.8491667,-116.1185,12.31,3.09,ml,15,126,0.2124,0.19,ci,ci37844527,2018-03-23T23:16:47.040Z,"45km ENE of Maneadero, B.C., MX",earthquake,0.4,1.02,0.222,168,reviewed,ci,ci
2018-01-16T20:17:10.580Z,37.51,-118.8543333,9,3.09,ml,47,68,0.08236,0.04,nc,nc72954970,2018-02-13T19:37:18.727Z,"16km WSW of Toms Place, CA",earthquake,0.19,0.48,0.144,9,reviewed,nc,nc
2018-02-04T06:57:38.430Z,48.6325,-123.1208333,12.69,3.09,ml,30,41,0.1123,0.27,uw,uw61366651,2018-03-28T14:30:43.291Z,"13km NW of Friday Harbor, Washington",earthquake,0.36,1.07,0.143,23,reviewed,uw,uw
2018-03-10T22:20:38.960Z,32.2101667,-115.3225,15.41,3.09,ml,29,259,0.2093,0.29,ci,ci37891767,2018-03-21T02:21:27.040Z,"14km W of Alberto Oviedo Mota, B.C., MX",earthquake,0.86,0.95,0.171,168,reviewed,ci,ci
2018-03-16T04:08:01.540Z,33.9563333,-116.3191667,8.31,3.09,ml,97,30,0.0761,0.15,ci,ci37894911,2018-03-21T21:14:31.776Z,"16km NNE of Thousand Palms, CA",earthquake,0.1,0.34,0.167,277,reviewed,ci,ci
2018-02-04T22:37:32.230Z,45.1558333,-124.3488333,30.15,3.06,ml,21,155,0.3731,0.41,uw,uw61366781,2018-03-07T22:32:10.040Z,"30km W of Pacific City, Oregon",earthquake,0.83,2.68,0.117,6,reviewed,uw,uw
2018-03-02T15:25:23.220Z,36.582,-121.1283333,9.09,3.06,ml,76,75,0.05021,0.09,nc,nc72978276,2018-03-31T20:44:52.040Z,"6km NNE of Pinnacles, CA",earthquake,0.14,0.22,0.245,22,reviewed,nc,nc
2018-03-23T08:49:25.840Z,35.3965,-117.825,7.67,3.06,ml,49,38,0.1299,0.14,ci,ci37899039,2018-04-04T12:36:42.040Z,"18km W of Johannesburg, CA",earthquake,0.13,0.71,0.213,163,reviewed,ci,ci
2018-03-22T00:27:44.650Z,38.4173333,-111.656,16.44,3.05,ml,29,72,0.3587,0.2,uu,uu60274867,2018-03-23T23:20:04.938Z,"2km WNW of Loa, Utah",earthquake,0.39,0.75,0.119,16,reviewed,uu,uu
